Scrape Date,Job Title,Location,Category,Requisition,Posting Date,Description,Job Link,Scrape Time
2025-03-13,Senior Orthopedic Technician - Laguna Hills Multispecialty - PT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2025-96981,Posting Date: 2/6/2025,"Position Summary: Incumbent performs clinical assessment and care management for orthopedic outpatients and presents relevant patient data to the physician. Removes sutures. Applies and removes casts and splints, collects and records patient data and provides the patient with information and instructions. Monitors patient flow during clinic hours ...",https://careers-uci.icims.com/jobs/96981/job,13:40:56
2025-03-13,"SPD Tech I - Central Sterile Processing - FT, Float Variable",Irvine Healthcare,Category: Clinical Support Services,Requisition: 2024-95859,Posting Date: 2/6/2025,"Position Summary: The Central Sterile Tech is responsible for the decontamination, cleaning, processing, and sterilization of supplies and equipment dispensed by the department throughout the hospital and outlying clinics. Will also perform charging, billing, and logging of service as well as patient charges for the OR. Performs daily biological ...",https://careers-uci.icims.com/jobs/95859/job,13:40:56
2025-03-13,Sterile Processing Supervisor - La Jolla,San Diego Health System,Category: Clinical Health Services,Requisition: 134398,Posting Date: 2/6/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134398,13:40:56
2025-03-13,Student Advising Program Manager,San Diego,Category: Student Services,Requisition: 134365,Posting Date: 2/6/2025,"Under the direction of the Assistant Dean, the Student Advising Program Manager works collaboratively with the Physical Sciences Department advising offices, Vice Chairs, and Associate Deans todevelop and manage academically oriented programming aligned with undergraduate and graduate student services needs. The incumbent provides expert academic ...",http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134365,13:40:56
2025-03-13,Student Disability Specialist,Riverside,Category: Student Services,Requisition: 34875865,Posting Date: 2/6/2025,"The Student Disability Resources Center (SDRC) provides services for students with various permanent and temporary disabilities. These disabilities may include: learning disabilities; attention deficit disorder; autism, visual, mobility, or hearing impairments; psychological disabilities; chronic health disorders (e.g., lupus, Crohn's disease ...",https://jobsportal.ucr.edu/jobs/34875865,13:40:56
2025-03-13,Support Services Coordinator,Riverside,Category: Student Services,Requisition: 34885868,Posting Date: 2/6/2025,"The Student Disability Resource Center (SDRC) Support Services Coordinator functions primarily as the coordinator of the SDRC Testing Center, which provides appropriate services, materials, and equipment to support the academic needs of students with disabilities. This includes but is not limited to, coordination of exam accommodations, ASL/CART ...",https://jobsportal.ucr.edu/jobs/34885868,13:40:56
2025-03-13,SYSTEMWIDE HEALTHCARE ASSOCIATE AUDIT DIRECTOR,Office of the President,Category: Audit Compliance and Ethics,Requisition: 76096,Posting Date: 2/6/2025,"For UCOP internal applicants, please login to the internal candidate gateway at:Jobs at UCOPUC OFFICE OF THE PRESIDENTAt the University of California (UC), your contributions make a difference. A world leader producing Nobel and Pulitzer Prize recipients with over 150 years of groundbreaking research transforming the world. Choose a career where ...",https://careerspub.universityofcalifornia.edu/psc/ucop/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76096&PostingSeq=1&SiteId=19&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Telemetry Monitoring Tech - Medical ICU - Per Diem,San Diego Health System,Category: Support Services,Requisition: 134165,Posting Date: 2/6/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134165,13:40:56
2025-03-13,Transporter LAK-Inhouse-PT-Night,Irvine Healthcare,,Requisition: 2025-96857,Posting Date: 2/6/2025,"Position Summary: Transports patients to and from Department and assists technologists with patient care and positioning.  Assists with clerical duties, film filing, film processing and other related duties as assigned.",https://careers-uci.icims.com/jobs/96857/job,13:40:56
2025-03-13,UC SCOUT Business Affairs and Project Specialist,Santa Cruz,,Requisition: 76149,Posting Date: 2/6/2025,"HOW TO APPLYFor full consideration, applicants should attach their resume and cover letter when applying for a job opening. For guidance related to the application process or if you are experiencing difficulties when applying, please review the Applicant Resources on our website.How to ApplyTroubleshootingTips for ApplicantsFAQsINITIAL REVIEW DATE ...",https://careerspub.universityofcalifornia.edu/psc/ucsc/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76149&PostingSeq=1&SiteId=11&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Web Developer,Santa Barbara,Category: Information Technology,Requisition: 76137,Posting Date: 2/6/2025,Position Number:40142517Payroll Title:APPLICATIONS PROGR 3 (007300)Job Code:007300Job Open Date:2/6/25Application Review Begins:2/24/25Department Code (Name):PINF (NEWS COMMUNICATIONS)Percentage of Time:100Union Code (Name):99 - Non-Represented (PPSM)Employee Class (Appointment Type):Staff: CareerFLSA Status:ExemptClassified Indicator Description ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76137&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Academic Personnel & Services Manager,Santa Barbara,Category: Human Resources,Requisition: 75932,Posting Date: 2/5/2025,Position Number: 40034693Payroll Title: Academic Human Resources Analyst 2Job Code:007714Job Open Date:2/5/25Application Review Begins:Open until filledDepartment Code (Name): AASC (ARTS ADMIN SUPPORT CENTER)Percentage of Time:100Union Code (Name):99 (Non-Represented)Employee Class (Appointment Type):Staff (Career)FLSA Status:Non-ExemptClassified ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75932&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Administrative Analyst,San Francisco,Category: General Administration,Requisition: 83713BR,Posting Date: 2/5/2025,"The Administrative Analyst (AA) is a member of the Department of Neurology's Administrative Core Team (ACT). The incumbent will apply departmental and institutional policies, procedures, and knowledge to accomplish multiple projects, assignments, and tasks of mild to moderate scope and complexity. The AA will work mostly independently in areas ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637179,13:40:56
2025-03-13,Administrative Asst III,San Francisco,Category: General Administration,Requisition: 80666BR,Posting Date: 2/5/2025,The Administrative Assistant III role is an entry-level position in the highly dynamic Memory and Aging Center with a primary focus on the study of neurodegenerative diseases. The incumbent will provide administrative support to the Tee Lab research team and Chinese Outreach team by assisting Clinical Research Coordinators (CRC) and supervisor ...,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3589410,13:40:56
2025-03-13,Benefits Consultant,Riverside,Category: Human Resources,Requisition: 34691575,Posting Date: 2/5/2025,"Under the general direction of the Director, Benefits, Health & Wellness, the Benefits Consultant will work closely with new employees to assist with their benefits inquiries and administration of benefits programs. The full salary range for the Benefits Consultant is $29.21 - $51.15 per hour. However, the expected pay scale for this ...",https://jobsportal.ucr.edu/jobs/34691575,13:40:56
2025-03-13,CLIN NURSE 2 - NICU - Nights - FT,Irvine Healthcare,Category: Nursing,Requisition: 2025-97022,Posting Date: 2/5/2025,"Position Summary: The Neonatal Intensive Care Unit (NICU) Nurse responsibilities include attending births, monitor the health of newborns directly after birth, administering care to newborn infants residing in the NICU, and providing education/support to families as needed. The NICU Nurse must maintain a high level in quality, service, critical ...",https://careers-uci.icims.com/jobs/97022/job,13:40:56
2025-03-13,Digital Communications Specialist,Agriculture and Natural Resources,Category: Communications,Requisition: 76122,Posting Date: 2/5/2025,"The Digital Communications Specialist informs the public about the impacts of UC ANR research, extension and education through news writing, media outreach and development of digital and multimedia communication products. Along with writing and promoting search-friendly stories about the important work UC ANR does to improve the lives of ...",https://careerspub.universityofcalifornia.edu/psc/ucanr/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76122&PostingSeq=1&SiteId=17&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Financial and Budget Coordinator,Santa Barbara,Category: General Administration,Requisition: 76114,Posting Date: 2/5/2025,Position Number:40073769Payroll Title:Blank Assistant 3Job Code:004722Job Open Date: 2/5/25Application Review Begins: 2/21/25; open until filledDepartment Code (Name):SASC (SO HALL ADMIN SUPPORT CENTER)Percentage of Time:100Union Code (Name):CX (Clerical)Employee Class (Appointment Type):Staff (Career)FLSA Status:Non-ExemptClassified Indicator ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76114&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Financial Operations Manager,Riverside,Category: General Administration,Requisition: 34930756,Posting Date: 2/5/2025,"The College of Humanities, Arts, and Social Sciences is currently recruiting for a Financial Operations Manager (FOM) within our Interdisciplinary Programs and Centers which include Global Studies, Labor Studies, Liberal Studies, Middle Eastern Studies, Southeast Asian Studies, Latin American Studies, GLUCK, and the Latino and Latin American ...",https://jobsportal.ucr.edu/jobs/34930756,13:40:56
2025-03-13,Financial Support Analyst,Santa Barbara,Category: Finance,Requisition: 76101,Posting Date: 2/5/2025,Position Number: 40028961Payroll Title: Financial Services Analyst 3Job Code:004628Job Open Date:2/5/25Application Review Begins:2/21/25; open until filledDepartment Code (Name): GRAD (DEAN OF THE GRADUATE DIVISION)Percentage of Time:100Union Code (Name):99 (Non-Represented)Employee Class (Appointment Type):Staff (Career)FLSA ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76101&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
